,nuovi pos.,somma mobile 7gg.,somma mobile 7gg. per 100mila abitanti
2021-02-07,0,4.0,66.54466810846782
2021-02-08,0,3.0,49.908501081350856
2021-02-09,0,3.0,49.908501081350856
2021-02-10,1,3.0,49.908501081350856
2021-02-11,0,3.0,49.908501081350856
2021-02-12,2,4.0,66.54466810846782
2021-02-13,3,6.0,99.81700216270171
2021-02-14,0,6.0,99.81700216270171
2021-02-15,1,7.0,116.45316918981867
2021-02-16,4,11.0,182.99783729828647
2021-02-17,1,11.0,182.99783729828647
2021-02-18,0,11.0,182.99783729828647
2021-02-19,2,11.0,182.99783729828647
2021-02-20,0,8.0,133.08933621693564
2021-02-21,1,9.0,149.72550324405256
2021-02-22,5,13.0,216.27017135252038
2021-02-23,1,10.0,166.36167027116952
2021-02-24,0,9.0,149.72550324405256
2021-02-25,4,13.0,216.27017135252038
2021-02-26,5,16.0,266.17867243387127
2021-02-27,5,21.0,349.359507569456
2021-02-28,1,21.0,349.359507569456
2021-03-01,6,22.0,365.99567459657294
2021-03-02,1,22.0,365.99567459657294
2021-03-03,0,22.0,365.99567459657294
2021-03-04,3,21.0,349.359507569456
2021-03-05,8,24.0,399.26800865080685
2021-03-06,4,23.0,382.6318416236899
2021-03-07,4,26.0,432.54034270504076
