,nuovi pos.,somma mobile 7gg.,somma mobile 7gg. per 100mila abitanti
2021-02-21,0,6.0,96.13843935266785
2021-02-22,1,5.0,80.11536612722321
2021-02-23,0,4.0,64.09229290177856
2021-02-24,0,5.0,80.11536612722321
2021-02-25,1,7.0,112.16151257811248
2021-02-26,1,6.0,96.13843935266785
2021-02-27,2,10.0,160.23073225444642
2021-02-28,2,,
2021-03-01,0,,
2021-03-02,4,,
