,nuovi pos.,somma mobile 7gg.,somma mobile 7gg. per 100mila abitanti
2020-11-01,39,294.0,406.2512954441819
2020-11-02,34,297.0,410.3967168262654
2020-11-03,44,237.0,327.4882891845956
2020-11-04,52,229.0,316.4338321657063
2020-11-05,23,224.0,309.52479652890054
2020-11-06,9,218.0,301.23395376473354
2020-11-07,28,220.0,303.99756801945585
2020-11-08,34,232.0,320.5792535477898
2020-11-09,28,231.0,319.1974464204286
2020-11-10,46,269.0,371.70611726015284
2020-11-11,64,302.0,417.3057524630712
2020-11-12,22,299.0,413.1603310809877
2020-11-13,47,357.0,493.3051444679351
2020-11-14,61,346.0,478.10526606696243
2020-11-15,31,300.0,414.5421382083489
2020-11-16,86,292.0,403.4876811894596
2020-11-17,35,326.0,450.46912351973907
2020-11-18,18,306.0,422.8329809725159
2020-11-19,14,309.0,426.9784023545994
2020-11-20,81,241.0,333.0155176940403
2020-11-21,41,270.0,373.087924387514
2020-11-22,34,267.0,368.9425030054305
2020-11-23,18,263.0,363.41527449598584
2020-11-24,64,229.0,316.4338321657063
2020-11-25,15,208.0,287.41588249112186
2020-11-26,10,225.0,310.90660365626167
2020-11-27,47,235.0,324.7246749298733
2020-11-28,20,190.0,262.543354198621
2020-11-29,51,197.0,272.2160040901491
2020-11-30,28,213.0,294.3249181279277
2020-12-01,19,198.0,273.59781121751024
2020-12-02,22,215.0,297.08853238265004
2020-12-03,26,197.0,272.2160040901491
2020-12-04,32,207.0,286.03407536376073
2020-12-05,37,214.0,295.70672525528886
2020-12-06,33,204.0,281.88865398167724
2020-12-07,38,203.0,280.5068468543161
2020-12-08,26,178.0,245.961668670287
2020-12-09,12,173.0,239.05263303348121
2020-12-10,25,166.0,229.37998314195303
2020-12-11,7,160.0,221.08914037778607
2020-12-12,32,161.0,222.47094750514722
2020-12-13,26,168.0,232.14359739667537
2020-12-14,32,167.0,230.76179026931422
2020-12-15,27,187.0,258.3979328165375
2020-12-16,19,172.0,237.67082590612003
2020-12-17,24,171.0,236.28901877875887
2020-12-18,27,156.0,215.56191186834144
2020-12-19,17,141.0,194.83480495792398
2020-12-20,25,132.0,182.3985408116735
2020-12-21,17,122.0,168.58046953806186
2020-12-22,12,107.0,147.85336262764443
2020-12-23,10,107.0,147.85336262764443
2020-12-24,14,101.0,139.56251986347746
2020-12-25,12,88.0,121.59902720778233
2020-12-26,17,84.0,116.07179869833769
2020-12-27,19,98.0,135.41709848139396
2020-12-29,4,116.0,160.2896267738949
2020-12-30,8,139.0,192.07119070320164
2020-12-31,24,145.0,200.3620334673686
2021-01-01,32,137.0,189.30757644847932
2021-01-02,35,150.0,207.27106910417444
2021-01-03,23,195.0,269.45238983542674
2021-01-04,11,222.0,306.76118227417817
2021-01-05,17,198.0,273.59781121751024
2021-01-07,53,207.0,286.03407536376073
2021-01-08,51,235.0,324.7246749298733
2021-01-09,8,261.0,360.6516602412635
2021-01-10,44,250.0,345.4517818402907
2021-01-11,51,223.0,308.14298940153935
2021-01-12,37,206.0,284.6522682363996
2021-01-13,6,236.0,326.1064820572345
2021-01-14,26,217.0,299.85214663737236
2021-01-15,34,199.0,274.9796183448714
2021-01-16,38,177.0,244.5798615429258
2021-01-17,25,182.0,251.48889717973165
2021-01-18,33,167.0,230.76179026931422
2021-01-19,15,153.0,211.41649048625794
2021-01-20,11,132.0,182.3985408116735
2021-01-21,11,121.0,167.1986624107007
2021-01-22,20,100.0,138.1807127361163
2021-01-23,17,95.0,131.2716770993105
2021-01-24,14,87.0,120.21722008042119
2021-01-25,12,92.0,127.126255717227
2021-01-26,10,99.0,136.79890560875512
2021-01-27,3,99.0,136.79890560875512
2021-01-28,16,101.0,139.56251986347746
2021-01-29,27,106.0,146.47155550028327
2021-01-30,17,123.0,169.96227666542305
2021-01-31,16,123.0,169.96227666542305
2021-02-01,17,110.0,151.99878400972793
2021-02-02,27,111.0,153.38059113708908
2021-02-03,3,122.0,168.58046953806186
2021-02-04,3,125.0,172.72589092014536
2021-02-05,28,122.0,168.58046953806186
2021-02-06,28,123.0,169.96227666542305
2021-02-07,19,127.0,175.4895051748677
2021-02-08,14,137.0,189.30757644847932
2021-02-09,28,119.0,164.4350481559784
2021-02-10,7,102.0,140.94432699083862
2021-02-11,13,103.0,142.3261341181998
2021-02-12,10,108.0,149.2351697550056
2021-02-13,11,93.0,128.50806284458815
2021-02-14,20,88.0,121.59902720778233
2021-02-15,19,100.0,138.1807127361163
2021-02-16,13,117.0,161.67143390125605
2021-02-17,2,126.0,174.10769804750655
2021-02-18,25,132.0,182.3985408116735
2021-02-19,27,136.0,187.92576932111817
2021-02-20,20,154.0,212.7982976136191
2021-02-21,26,158.0,218.32552612306372
2021-02-22,23,156.0,215.56191186834144
2021-02-23,31,180.0,248.7252829250093
2021-02-24,6,181.0,250.1070900523705
2021-02-25,23,184.0,254.252511434454
2021-02-26,51,206.0,284.6522682363996
2021-02-27,21,191.0,263.9251613259821
2021-02-28,29,,
2021-03-01,45,,
2021-03-02,16,,
