,nuovi pos.,somma mobile 7gg.,somma mobile 7gg. per 100mila abitanti
2021-01-23,0,8.0,203.4587995930824
2021-01-24,4,10.0,254.323499491353
2021-01-25,1,9.0,228.8911495422177
2021-01-26,0,9.0,228.8911495422177
2021-01-27,0,9.0,228.8911495422177
2021-01-28,0,9.0,228.8911495422177
2021-01-29,0,5.0,127.1617497456765
2021-01-30,1,6.0,152.5940996948118
2021-01-31,0,2.0,50.8646998982706
2021-02-01,1,2.0,50.8646998982706
2021-02-02,9,11.0,279.7558494404883
2021-02-03,1,12.0,305.1881993896236
2021-02-04,0,12.0,305.1881993896236
2021-02-05,6,18.0,457.7822990844354
2021-02-06,6,23.0,584.9440488301119
2021-02-07,4,27.0,686.6734486266531
2021-02-08,4,30.0,762.970498474059
2021-02-09,0,21.0,534.0793489318413
2021-02-10,2,22.0,559.5116988809766
2021-02-11,0,22.0,559.5116988809766
2021-02-12,1,17.0,432.34994913530016
2021-02-13,3,14.0,356.0528992878942
2021-02-14,3,13.0,330.6205493387589
2021-02-15,7,16.0,406.9175991861648
2021-02-16,3,19.0,483.21464903357065
2021-02-17,2,19.0,483.21464903357065
2021-02-18,6,25.0,635.8087487283825
2021-02-19,7,31.0,788.4028484231942
2021-02-20,1,29.0,737.5381485249237
2021-02-21,1,27.0,686.6734486266531
2021-02-22,4,24.0,610.3763987792472
2021-02-23,2,23.0,584.9440488301119
2021-02-24,1,22.0,559.5116988809766
2021-02-25,1,17.0,432.34994913530016
2021-02-26,11,21.0,534.0793489318413
2021-02-27,3,23.0,584.9440488301119
2021-02-28,4,26.0,661.2410986775178
2021-03-01,6,28.0,712.1057985757884
2021-03-02,3,29.0,737.5381485249237
2021-03-03,0,28.0,712.1057985757884
2021-03-04,1,28.0,712.1057985757884
2021-03-05,3,20.0,508.646998982706
