,nuovi pos.,somma mobile 7gg.,somma mobile 7gg. per 100mila abitanti
2021-01-21,0,6.0,85.34850640113798
2021-01-22,0,7.0,99.5732574679943
2021-01-23,0,6.0,85.34850640113798
2021-01-24,4,5.0,71.12375533428165
2021-01-25,1,7.0,99.5732574679943
2021-01-26,0,8.0,113.79800853485065
2021-01-27,0,11.0,156.47226173541964
2021-01-28,2,9.0,128.02275960170698
2021-01-29,1,9.0,128.02275960170698
2021-01-30,3,9.0,128.02275960170698
2021-01-31,2,9.0,128.02275960170698
2021-02-01,1,8.0,113.79800853485065
2021-02-02,0,10.0,142.2475106685633
2021-02-03,0,10.0,142.2475106685633
2021-02-04,1,10.0,142.2475106685633
2021-02-05,3,10.0,142.2475106685633
2021-02-06,3,11.0,156.47226173541964
2021-02-07,2,12.0,170.69701280227596
2021-02-08,1,13.0,184.9217638691323
2021-02-09,1,13.0,184.9217638691323
2021-02-10,1,10.0,142.2475106685633
2021-02-11,2,9.0,128.02275960170698
2021-02-12,3,9.0,128.02275960170698
2021-02-13,0,8.0,113.79800853485065
2021-02-14,1,7.0,99.5732574679943
2021-02-15,1,5.0,71.12375533428165
2021-02-16,0,3.0,42.67425320056899
2021-02-17,0,3.0,42.67425320056899
2021-02-18,0,3.0,42.67425320056899
2021-02-19,1,3.0,42.67425320056899
2021-02-20,0,3.0,42.67425320056899
2021-02-21,1,4.0,56.899004267425326
2021-02-22,1,5.0,71.12375533428165
2021-02-23,0,9.0,128.02275960170698
2021-02-24,1,9.0,128.02275960170698
2021-02-25,1,12.0,170.69701280227596
2021-02-26,5,12.0,170.69701280227596
2021-02-27,0,14.0,199.1465149359886
2021-02-28,4,,
2021-03-01,1,,
2021-03-02,2,,
