,nuovi pos.,somma mobile 7gg.,somma mobile 7gg. per 100mila abitanti
2021-01-22,1,11.0,177.9071648067281
2021-01-23,4,7.0,113.21365033155426
2021-01-24,1,7.0,113.21365033155426
2021-01-25,1,7.0,113.21365033155426
2021-01-26,0,9.0,145.5604075691412
2021-01-27,0,6.0,97.0402717127608
2021-01-28,0,6.0,97.0402717127608
2021-01-29,3,7.0,113.21365033155426
2021-01-30,1,8.0,129.38702895034774
2021-01-31,1,8.0,129.38702895034774
2021-02-01,2,9.0,145.5604075691412
2021-02-02,1,6.0,97.0402717127608
2021-02-03,0,5.0,80.86689309396733
2021-02-04,1,7.0,113.21365033155426
2021-02-05,0,6.0,97.0402717127608
2021-02-06,0,6.0,97.0402717127608
2021-02-07,3,6.0,97.0402717127608
2021-02-08,1,6.0,97.0402717127608
2021-02-09,1,11.0,177.9071648067281
2021-02-10,0,13.0,210.2539220443151
2021-02-11,1,19.0,307.29419375707585
2021-02-12,5,21.0,339.6409509946628
2021-02-13,2,29.0,469.02797994501054
2021-02-14,9,31.0,501.3747371825974
2021-02-15,3,32.0,517.548115801391
2021-02-16,9,34.0,549.8948730389778
2021-02-17,2,37.0,598.4150088953583
2021-02-18,2,29.0,469.02797994501054
2021-02-19,7,30.0,485.2013585638039
2021-02-20,5,25.0,404.3344654698367
2021-02-21,1,23.0,371.9877082322497
2021-02-22,4,23.0,371.9877082322497
2021-02-23,4,21.0,339.6409509946628
2021-02-24,0,22.0,355.8143296134562
2021-02-25,2,22.0,355.8143296134562
2021-02-26,5,20.0,323.46757237586934
2021-02-27,6,22.0,355.8143296134562
2021-02-28,1,,
2021-03-01,2,,
2021-03-02,6,,
