,nuovi pos.,somma mobile 7gg.,somma mobile 7gg. per 100mila abitanti
2021-01-26,0,1.0,62.34413965087282
2021-01-27,0,1.0,62.34413965087282
2021-01-28,3,4.0,249.37655860349128
2021-01-29,1,5.0,311.7206982543641
2021-01-30,0,5.0,311.7206982543641
2021-01-31,0,4.0,249.37655860349128
2021-02-01,0,4.0,249.37655860349128
2021-02-02,0,4.0,249.37655860349128
2021-02-03,0,4.0,249.37655860349128
2021-02-04,0,1.0,62.34413965087282
2021-02-05,0,0.0,0.0
2021-02-06,0,0.0,0.0
2021-02-07,0,0.0,0.0
2021-02-08,0,0.0,0.0
2021-02-09,2,2.0,124.68827930174564
2021-02-10,0,2.0,124.68827930174564
2021-02-11,1,3.0,187.03241895261846
2021-02-12,0,3.0,187.03241895261846
2021-02-13,1,4.0,249.37655860349128
2021-02-14,0,4.0,249.37655860349128
2021-02-15,0,4.0,249.37655860349128
2021-02-16,0,2.0,124.68827930174564
2021-02-17,0,2.0,124.68827930174564
2021-02-18,0,1.0,62.34413965087282
2021-02-19,0,1.0,62.34413965087282
2021-02-20,0,0.0,0.0
2021-02-21,0,0.0,0.0
2021-02-22,0,0.0,0.0
2021-02-23,1,1.0,62.34413965087282
2021-02-24,0,1.0,62.34413965087282
2021-02-25,0,1.0,62.34413965087282
2021-02-26,0,1.0,62.34413965087282
2021-02-27,1,2.0,124.68827930174564
2021-02-28,1,3.0,187.03241895261846
2021-03-01,3,6.0,374.0648379052369
2021-03-02,0,5.0,311.7206982543641
2021-03-03,0,5.0,311.7206982543641
2021-03-04,0,5.0,311.7206982543641
2021-03-05,0,5.0,311.7206982543641
2021-03-06,1,5.0,311.7206982543641
2021-03-07,0,4.0,249.37655860349128
2021-03-08,0,1.0,62.34413965087282
2021-03-09,5,6.0,374.0648379052369
2021-03-10,0,6.0,374.0648379052369
2021-03-11,0,6.0,374.0648379052369
2021-03-12,0,6.0,374.0648379052369
2021-03-13,1,6.0,374.0648379052369
2021-03-14,0,6.0,374.0648379052369
2021-03-15,0,6.0,374.0648379052369
2021-03-16,0,1.0,62.34413965087282
2021-03-17,0,1.0,62.34413965087282
2021-03-18,0,1.0,62.34413965087282
2021-03-19,0,1.0,62.34413965087282
2021-03-20,0,0.0,0.0
2021-03-21,0,0.0,0.0
2021-03-22,0,0.0,0.0
2021-03-23,1,1.0,62.34413965087282
2021-03-24,0,1.0,62.34413965087282
2021-03-25,0,1.0,62.34413965087282
