,nuovi pos.,somma mobile 7gg.,somma mobile 7gg. per 100mila abitanti
2021-01-21,0,7.0,326.9500233535731
2021-01-22,1,4.0,186.82858477347034
2021-01-23,0,4.0,186.82858477347034
2021-01-24,0,4.0,186.82858477347034
2021-01-25,0,1.0,46.707146193367585
2021-01-26,0,1.0,46.707146193367585
2021-01-27,0,1.0,46.707146193367585
2021-01-28,0,1.0,46.707146193367585
2021-01-29,0,0.0,0.0
2021-01-30,0,0.0,0.0
2021-01-31,0,0.0,0.0
2021-02-01,0,0.0,0.0
2021-02-02,0,0.0,0.0
2021-02-03,0,0.0,0.0
2021-02-04,0,0.0,0.0
2021-02-05,0,0.0,0.0
2021-02-06,0,0.0,0.0
2021-02-07,0,0.0,0.0
2021-02-08,0,0.0,0.0
2021-02-09,0,0.0,0.0
2021-02-10,0,0.0,0.0
2021-02-11,1,1.0,46.707146193367585
2021-02-12,1,2.0,93.41429238673517
2021-02-13,1,3.0,140.12143858010276
2021-02-14,0,3.0,140.12143858010276
2021-02-15,1,4.0,186.82858477347034
2021-02-16,0,4.0,186.82858477347034
2021-02-17,0,4.0,186.82858477347034
2021-02-18,1,4.0,186.82858477347034
2021-02-19,0,3.0,140.12143858010276
2021-02-20,0,2.0,93.41429238673517
2021-02-21,2,4.0,186.82858477347034
2021-02-22,1,4.0,186.82858477347034
2021-02-23,1,5.0,233.53573096683792
2021-02-24,0,5.0,233.53573096683792
2021-02-25,0,4.0,186.82858477347034
2021-02-26,0,4.0,186.82858477347034
2021-02-27,0,4.0,186.82858477347034
2021-02-28,0,2.0,93.41429238673517
2021-03-01,0,1.0,46.707146193367585
2021-03-02,0,0.0,0.0
2021-03-03,0,0.0,0.0
2021-03-04,0,0.0,0.0
2021-03-05,0,0.0,0.0
2021-03-06,0,0.0,0.0
2021-03-07,2,2.0,93.41429238673517
2021-03-08,3,5.0,233.53573096683792
2021-03-09,0,5.0,233.53573096683792
2021-03-10,1,6.0,280.2428771602055
2021-03-11,1,7.0,326.9500233535731
2021-03-12,1,8.0,373.6571695469407
2021-03-13,0,8.0,373.6571695469407
2021-03-14,1,7.0,326.9500233535731
2021-03-15,0,4.0,186.82858477347034
2021-03-16,1,5.0,233.53573096683792
2021-03-17,1,5.0,233.53573096683792
2021-03-18,1,5.0,233.53573096683792
2021-03-19,1,5.0,233.53573096683792
