,nuovi pos.,somma mobile 7gg.,somma mobile 7gg. per 100mila abitanti
2021-01-21,2,11.0,317.64366156511693
2021-01-22,0,9.0,259.8902685532775
2021-01-23,2,11.0,317.64366156511693
2021-01-24,0,9.0,259.8902685532775
2021-01-25,3,8.0,231.0135720473578
2021-01-26,2,9.0,259.8902685532775
2021-01-27,0,7.0,202.1368755414381
2021-01-28,1,10.0,288.7669650591973
2021-01-29,1,7.0,202.1368755414381
2021-01-30,0,5.0,144.38348252959864
2021-01-31,3,5.0,144.38348252959864
2021-02-01,0,4.0,115.5067860236789
2021-02-02,0,3.0,86.63008951775916
2021-02-03,0,3.0,86.63008951775916
2021-02-04,0,1.0,28.876696505919725
2021-02-05,0,1.0,28.876696505919725
2021-02-06,0,1.0,28.876696505919725
2021-02-07,1,1.0,28.876696505919725
2021-02-08,0,1.0,28.876696505919725
2021-02-09,0,2.0,57.75339301183945
2021-02-10,0,2.0,57.75339301183945
2021-02-11,0,1.0,28.876696505919725
2021-02-12,1,2.0,57.75339301183945
2021-02-13,0,2.0,57.75339301183945
2021-02-14,0,2.0,57.75339301183945
2021-02-15,1,3.0,86.63008951775916
2021-02-16,0,3.0,86.63008951775916
2021-02-17,0,3.0,86.63008951775916
2021-02-18,1,3.0,86.63008951775916
2021-02-19,1,3.0,86.63008951775916
2021-02-20,0,3.0,86.63008951775916
2021-02-21,0,3.0,86.63008951775916
2021-02-22,1,2.0,57.75339301183945
2021-02-23,0,1.0,28.876696505919725
2021-02-24,0,1.0,28.876696505919725
2021-02-25,0,2.0,57.75339301183945
2021-02-26,0,2.0,57.75339301183945
2021-02-27,0,2.0,57.75339301183945
2021-02-28,1,2.0,57.75339301183945
2021-03-01,1,,
2021-03-02,0,,
2021-03-03,0,,
